epoch,name,value
0.0,geneos.cy_0.geneo_params.radius,2.998770236968994
0.0,geneos.cy_0.geneo_params.sigma,1.5935447216033936
0.0,geneos.cone_0.geneo_params.apex,4.0
0.0,geneos.cone_0.geneo_params.cone_inc,0.028504133224487305
0.0,geneos.cone_0.geneo_params.cone_radius,0.513775110244751
0.0,geneos.cone_0.geneo_params.radius,3.0130767822265625
0.0,geneos.cone_0.geneo_params.sigma,1.1413158178329468
0.0,geneos.neg_0.geneo_params.neg_factor,0.8836566805839539
0.0,geneos.neg_0.geneo_params.radius,8.01212215423584
0.0,geneos.neg_0.geneo_params.sigma,0.5751959085464478
0.0,lambdas_dict.lambda_cone_0,0.19447943568229675
0.0,lambdas_dict.lambda_cy_0,0.05203917250037193
0.0,lambdas_dict.lambda_neg_0,0.7718964219093323
1.0,geneos.cy_0.geneo_params.radius,2.9986464977264404
1.0,geneos.cy_0.geneo_params.sigma,1.5935875177383423
1.0,geneos.cone_0.geneo_params.apex,4.0
1.0,geneos.cone_0.geneo_params.cone_inc,0.028504133224487305
1.0,geneos.cone_0.geneo_params.cone_radius,0.514151930809021
1.0,geneos.cone_0.geneo_params.radius,3.013113260269165
1.0,geneos.cone_0.geneo_params.sigma,1.1412593126296997
1.0,geneos.neg_0.geneo_params.neg_factor,0.88290935754776
1.0,geneos.neg_0.geneo_params.radius,8.012457847595215
1.0,geneos.neg_0.geneo_params.sigma,0.5740483403205872
1.0,lambdas_dict.lambda_cone_0,0.1921885758638382
1.0,lambdas_dict.lambda_cy_0,0.0388239286839962
1.0,lambdas_dict.lambda_neg_0,0.7690902352333069
2.0,geneos.cy_0.geneo_params.radius,2.9985294342041016
2.0,geneos.cy_0.geneo_params.sigma,1.5935912132263184
2.0,geneos.cone_0.geneo_params.apex,4.0
2.0,geneos.cone_0.geneo_params.cone_inc,0.028504133224487305
2.0,geneos.cone_0.geneo_params.cone_radius,0.5145048499107361
2.0,geneos.cone_0.geneo_params.radius,3.0131659507751465
2.0,geneos.cone_0.geneo_params.sigma,1.1410551071166992
2.0,geneos.neg_0.geneo_params.neg_factor,0.8823739886283875
2.0,geneos.neg_0.geneo_params.radius,8.012776374816895
2.0,geneos.neg_0.geneo_params.sigma,0.5732253193855286
2.0,lambdas_dict.lambda_cone_0,0.19082224369049072
2.0,lambdas_dict.lambda_cy_0,0.040832486003637314
2.0,lambdas_dict.lambda_neg_0,0.7683340311050415
3.0,geneos.cy_0.geneo_params.radius,2.9984166622161865
3.0,geneos.cy_0.geneo_params.sigma,1.5935800075531006
3.0,geneos.cone_0.geneo_params.apex,4.0
3.0,geneos.cone_0.geneo_params.cone_inc,0.028504133224487305
3.0,geneos.cone_0.geneo_params.cone_radius,0.5148446559906006
3.0,geneos.cone_0.geneo_params.radius,3.013221502304077
3.0,geneos.cone_0.geneo_params.sigma,1.1408116817474365
3.0,geneos.neg_0.geneo_params.neg_factor,0.8819025754928589
3.0,geneos.neg_0.geneo_params.radius,8.013090133666992
3.0,geneos.neg_0.geneo_params.sigma,0.5724992752075195
3.0,lambdas_dict.lambda_cone_0,0.18978272378444672
3.0,lambdas_dict.lambda_cy_0,0.041998472064733505
3.0,lambdas_dict.lambda_neg_0,0.7682170867919922
4.0,geneos.cy_0.geneo_params.radius,2.9983012676239014
4.0,geneos.cy_0.geneo_params.sigma,1.5935611724853516
4.0,geneos.cone_0.geneo_params.apex,4.0
4.0,geneos.cone_0.geneo_params.cone_inc,0.028504133224487305
4.0,geneos.cone_0.geneo_params.cone_radius,0.5151807069778442
4.0,geneos.cone_0.geneo_params.radius,3.0132813453674316
4.0,geneos.cone_0.geneo_params.sigma,1.140546441078186
4.0,geneos.neg_0.geneo_params.neg_factor,0.8814675211906433
4.0,geneos.neg_0.geneo_params.radius,8.013399124145508
4.0,geneos.neg_0.geneo_params.sigma,0.5718290209770203
4.0,lambdas_dict.lambda_cone_0,0.18891924619674683
4.0,lambdas_dict.lambda_cy_0,0.04265960678458214
4.0,lambdas_dict.lambda_neg_0,0.7684488296508789
5.0,geneos.cy_0.geneo_params.radius,2.9981865882873535
5.0,geneos.cy_0.geneo_params.sigma,1.5935397148132324
5.0,geneos.cone_0.geneo_params.apex,4.0
5.0,geneos.cone_0.geneo_params.cone_inc,0.028504133224487305
5.0,geneos.cone_0.geneo_params.cone_radius,0.5155153870582581
5.0,geneos.cone_0.geneo_params.radius,3.013341188430786
5.0,geneos.cone_0.geneo_params.sigma,1.1402812004089355
5.0,geneos.neg_0.geneo_params.neg_factor,0.8810330033302307
5.0,geneos.neg_0.geneo_params.radius,8.013712882995605
5.0,geneos.neg_0.geneo_params.sigma,0.5711588859558105
5.0,lambdas_dict.lambda_cone_0,0.1881125569343567
5.0,lambdas_dict.lambda_cy_0,0.043031957000494
5.0,lambdas_dict.lambda_neg_0,0.7687478065490723
6.0,geneos.cy_0.geneo_params.radius,2.998073101043701
6.0,geneos.cy_0.geneo_params.sigma,1.5935115814208984
6.0,geneos.cone_0.geneo_params.apex,4.0
6.0,geneos.cone_0.geneo_params.cone_inc,0.028504133224487305
6.0,geneos.cone_0.geneo_params.cone_radius,0.5158436298370361
6.0,geneos.cone_0.geneo_params.radius,3.0134010314941406
6.0,geneos.cone_0.geneo_params.sigma,1.1400001049041748
6.0,geneos.neg_0.geneo_params.neg_factor,0.8806269764900208
6.0,geneos.neg_0.geneo_params.radius,8.014029502868652
6.0,geneos.neg_0.geneo_params.sigma,0.5705328583717346
6.0,lambdas_dict.lambda_cone_0,0.18744462728500366
6.0,lambdas_dict.lambda_cy_0,0.04328015074133873
