epoch,name,value
0.0,geneos.cy_0.geneo_params.radius,2.5
0.0,geneos.cy_0.geneo_params.sigma,1.399999976158142
0.0,geneos.cone_0.geneo_params.apex,4.0
0.0,geneos.cone_0.geneo_params.cone_inc,0.7910831570625305
0.0,geneos.cone_0.geneo_params.cone_radius,3.0
0.0,geneos.cone_0.geneo_params.radius,1.0
0.0,geneos.cone_0.geneo_params.sigma,1.7999999523162842
0.0,geneos.neg_0.geneo_params.neg_factor,0.4000000059604645
0.0,geneos.neg_0.geneo_params.radius,4.0
0.0,geneos.neg_0.geneo_params.sigma,1.600000023841858
0.0,lambdas_dict.lambda_cone_0,0.5376066565513611
0.0,lambdas_dict.lambda_cy_0,0.07244840264320374
0.0,lambdas_dict.lambda_neg_0,0.38994497060775757
1.0,geneos.cy_0.geneo_params.radius,2.5259909629821777
1.0,geneos.cy_0.geneo_params.sigma,1.385537028312683
1.0,geneos.cone_0.geneo_params.apex,4.0
1.0,geneos.cone_0.geneo_params.cone_inc,0.7636564373970032
1.0,geneos.cone_0.geneo_params.cone_radius,2.973233699798584
1.0,geneos.cone_0.geneo_params.radius,0.9766004681587219
1.0,geneos.cone_0.geneo_params.sigma,1.8115673065185547
1.0,geneos.neg_0.geneo_params.neg_factor,0.41616469621658325
1.0,geneos.neg_0.geneo_params.radius,3.9646785259246826
1.0,geneos.neg_0.geneo_params.sigma,1.5643149614334106
1.0,lambdas_dict.lambda_cone_0,0.5218804478645325
1.0,lambdas_dict.lambda_cy_0,0.06804303079843521
1.0,lambdas_dict.lambda_neg_0,0.4091653823852539
2.0,geneos.cy_0.geneo_params.radius,2.547877073287964
2.0,geneos.cy_0.geneo_params.sigma,1.3790680170059204
2.0,geneos.cone_0.geneo_params.apex,4.0
2.0,geneos.cone_0.geneo_params.cone_inc,0.7357934713363647
2.0,geneos.cone_0.geneo_params.cone_radius,2.94720721244812
2.0,geneos.cone_0.geneo_params.radius,0.9550325274467468
2.0,geneos.cone_0.geneo_params.sigma,1.8241360187530518
2.0,geneos.neg_0.geneo_params.neg_factor,0.4285905659198761
2.0,geneos.neg_0.geneo_params.radius,3.93416690826416
2.0,geneos.neg_0.geneo_params.sigma,1.5280556678771973
2.0,lambdas_dict.lambda_cone_0,0.5088244080543518
2.0,lambdas_dict.lambda_cy_0,0.06795408576726913
2.0,lambdas_dict.lambda_neg_0,0.42254137992858887
3.0,geneos.cy_0.geneo_params.radius,2.571284055709839
3.0,geneos.cy_0.geneo_params.sigma,1.3702291250228882
3.0,geneos.cone_0.geneo_params.apex,4.0
3.0,geneos.cone_0.geneo_params.cone_inc,0.7129305601119995
3.0,geneos.cone_0.geneo_params.cone_radius,2.927367687225342
3.0,geneos.cone_0.geneo_params.radius,0.9313740730285645
3.0,geneos.cone_0.geneo_params.sigma,1.82746160030365
3.0,geneos.neg_0.geneo_params.neg_factor,0.44426462054252625
3.0,geneos.neg_0.geneo_params.radius,3.9095821380615234
3.0,geneos.neg_0.geneo_params.sigma,1.4929728507995605
3.0,lambdas_dict.lambda_cone_0,0.4922221601009369
3.0,lambdas_dict.lambda_cy_0,0.062216948717832565
3.0,lambdas_dict.lambda_neg_0,0.4448238015174866
4.0,geneos.cy_0.geneo_params.radius,2.581148624420166
4.0,geneos.cy_0.geneo_params.sigma,1.3670471906661987
4.0,geneos.cone_0.geneo_params.apex,4.0
4.0,geneos.cone_0.geneo_params.cone_inc,0.6900161504745483
4.0,geneos.cone_0.geneo_params.cone_radius,2.907637119293213
4.0,geneos.cone_0.geneo_params.radius,0.9158715009689331
4.0,geneos.cone_0.geneo_params.sigma,1.8360570669174194
4.0,geneos.neg_0.geneo_params.neg_factor,0.45423221588134766
4.0,geneos.neg_0.geneo_params.radius,3.8911397457122803
4.0,geneos.neg_0.geneo_params.sigma,1.45883309841156
4.0,lambdas_dict.lambda_cone_0,0.48300522565841675
4.0,lambdas_dict.lambda_cy_0,0.06208539009094238
