epoch,name,value
0.0,geneos.cy_0.geneo_params.radius,4.0
0.0,geneos.cy_0.geneo_params.sigma,1.600000023841858
0.0,geneos.cone_0.geneo_params.apex,6.0
0.0,geneos.cone_0.geneo_params.cone_inc,0.8337000608444214
0.0,geneos.cone_0.geneo_params.cone_radius,3.5
0.0,geneos.cone_0.geneo_params.radius,3.5
0.0,geneos.cone_0.geneo_params.sigma,1.7999999523162842
0.0,geneos.neg_0.geneo_params.neg_factor,0.10000000149011612
0.0,geneos.neg_0.geneo_params.radius,1.0
0.0,geneos.neg_0.geneo_params.sigma,0.6000000238418579
0.0,lambdas_dict.lambda_cone_0,0.4259512722492218
0.0,lambdas_dict.lambda_cy_0,0.07968449592590332
0.0,lambdas_dict.lambda_neg_0,0.49436426162719727
1.0,geneos.cy_0.geneo_params.radius,4.0001115798950195
1.0,geneos.cy_0.geneo_params.sigma,1.5996854305267334
1.0,geneos.cone_0.geneo_params.apex,6.0
1.0,geneos.cone_0.geneo_params.cone_inc,0.8337000608444214
1.0,geneos.cone_0.geneo_params.cone_radius,3.500133752822876
1.0,geneos.cone_0.geneo_params.radius,3.5003020763397217
1.0,geneos.cone_0.geneo_params.sigma,1.798017978668213
1.0,geneos.neg_0.geneo_params.neg_factor,0.10050798207521439
1.0,geneos.neg_0.geneo_params.radius,1.00010347366333
1.0,geneos.neg_0.geneo_params.sigma,0.6000840663909912
1.0,lambdas_dict.lambda_cone_0,0.41739335656166077
1.0,lambdas_dict.lambda_cy_0,0.07298566401004791
1.0,lambdas_dict.lambda_neg_0,0.5095651745796204
2.0,geneos.cy_0.geneo_params.radius,4.000213623046875
2.0,geneos.cy_0.geneo_params.sigma,1.5993810892105103
2.0,geneos.cone_0.geneo_params.apex,6.0
2.0,geneos.cone_0.geneo_params.cone_inc,0.8337000608444214
2.0,geneos.cone_0.geneo_params.cone_radius,3.500272035598755
2.0,geneos.cone_0.geneo_params.radius,3.5006141662597656
2.0,geneos.cone_0.geneo_params.sigma,1.7959550619125366
2.0,geneos.neg_0.geneo_params.neg_factor,0.10106352716684341
2.0,geneos.neg_0.geneo_params.radius,1.0002175569534302
2.0,geneos.neg_0.geneo_params.sigma,0.6001776456832886
2.0,lambdas_dict.lambda_cone_0,0.4083044230937958
2.0,lambdas_dict.lambda_cy_0,0.0658663958311081
2.0,lambdas_dict.lambda_neg_0,0.5257941484451294
3.0,geneos.cy_0.geneo_params.radius,4.000300884246826
3.0,geneos.cy_0.geneo_params.sigma,1.599089503288269
3.0,geneos.cone_0.geneo_params.apex,6.0
3.0,geneos.cone_0.geneo_params.cone_inc,0.8337000608444214
3.0,geneos.cone_0.geneo_params.cone_radius,3.500420093536377
3.0,geneos.cone_0.geneo_params.radius,3.50093936920166
3.0,geneos.cone_0.geneo_params.sigma,1.7937980890274048
3.0,geneos.neg_0.geneo_params.neg_factor,0.10167619585990906
3.0,geneos.neg_0.geneo_params.radius,1.000343680381775
3.0,geneos.neg_0.geneo_params.sigma,0.600281298160553
3.0,lambdas_dict.lambda_cone_0,0.39858707785606384
3.0,lambdas_dict.lambda_cy_0,0.05824921280145645
3.0,lambdas_dict.lambda_neg_0,0.5430939197540283
4.0,geneos.cy_0.geneo_params.radius,4.00037145614624
4.0,geneos.cy_0.geneo_params.sigma,1.59881591796875
4.0,geneos.cone_0.geneo_params.apex,6.0
4.0,geneos.cone_0.geneo_params.cone_inc,0.8337000608444214
4.0,geneos.cone_0.geneo_params.cone_radius,3.500577449798584
4.0,geneos.cone_0.geneo_params.radius,3.501286029815674
4.0,geneos.cone_0.geneo_params.sigma,1.7915288209915161
4.0,geneos.neg_0.geneo_params.neg_factor,0.10235580801963806
4.0,geneos.neg_0.geneo_params.radius,1.0004831552505493
4.0,geneos.neg_0.geneo_params.sigma,0.6003965735435486
4.0,lambdas_dict.lambda_cone_0,0.3881246745586395
4.0,lambdas_dict.lambda_cy_0,0.050042152404785156
4.0,lambdas_dict.lambda_neg_0,0.5617810487747192
5.0,geneos.cy_0.geneo_params.radius,4.000426769256592
5.0,geneos.cy_0.geneo_params.sigma,1.5985651016235352
5.0,geneos.cone_0.geneo_params.apex,6.0
5.0,geneos.cone_0.geneo_params.cone_inc,0.8337000608444214
5.0,geneos.cone_0.geneo_params.cone_radius,3.500746011734009
5.0,geneos.cone_0.geneo_params.radius,3.5016543865203857
5.0,geneos.cone_0.geneo_params.sigma,1.7891303300857544
5.0,geneos.neg_0.geneo_params.neg_factor,0.10311700403690338
5.0,geneos.neg_0.geneo_params.radius,1.0006417036056519
5.0,geneos.neg_0.geneo_params.sigma,0.600527286529541
5.0,lambdas_dict.lambda_cone_0,0.37676262855529785
5.0,lambdas_dict.lambda_cy_0,0.041121479123830795
