epoch,name,value
0.0,geneos.cy_0.geneo_params.radius,2.894662380218506
0.0,geneos.cy_0.geneo_params.sigma,1.8595681190490723
0.0,geneos.cone_0.geneo_params.apex,4.0
0.0,geneos.cone_0.geneo_params.cone_inc,0.012604637071490288
0.0,geneos.cone_0.geneo_params.cone_radius,2.5990521907806396
0.0,geneos.cone_0.geneo_params.radius,0.22140644490718842
0.0,geneos.cone_0.geneo_params.sigma,1.8389182090759277
0.0,geneos.neg_0.geneo_params.neg_factor,0.1822783499956131
0.0,geneos.neg_0.geneo_params.radius,3.8593475818634033
0.0,geneos.neg_0.geneo_params.sigma,0.47239619493484497
0.0,lambdas_dict.lambda_cone_0,0.37970495223999023
0.0,lambdas_dict.lambda_cy_0,0.19824890792369843
0.0,lambdas_dict.lambda_neg_0,0.42197734117507935
1.0,geneos.cy_0.geneo_params.radius,2.82277250289917
1.0,geneos.cy_0.geneo_params.sigma,1.9664878845214844
1.0,geneos.cone_0.geneo_params.apex,4.0
1.0,geneos.cone_0.geneo_params.cone_inc,0.0005373256863094866
1.0,geneos.cone_0.geneo_params.cone_radius,2.583181142807007
1.0,geneos.cone_0.geneo_params.radius,0.2113058716058731
1.0,geneos.cone_0.geneo_params.sigma,1.808393955230713
1.0,geneos.neg_0.geneo_params.neg_factor,0.1828470379114151
1.0,geneos.neg_0.geneo_params.radius,3.847513437271118
1.0,geneos.neg_0.geneo_params.sigma,0.42179548740386963
1.0,lambdas_dict.lambda_cone_0,0.3329325318336487
1.0,lambdas_dict.lambda_cy_0,0.21664422750473022
1.0,lambdas_dict.lambda_neg_0,0.4455562233924866
2.0,geneos.cy_0.geneo_params.radius,2.797417163848877
2.0,geneos.cy_0.geneo_params.sigma,1.9986838102340698
2.0,geneos.cone_0.geneo_params.apex,4.0
2.0,geneos.cone_0.geneo_params.cone_inc,1.5222350384647143e-06
2.0,geneos.cone_0.geneo_params.cone_radius,2.5831692218780518
2.0,geneos.cone_0.geneo_params.radius,0.21223662793636322
2.0,geneos.cone_0.geneo_params.sigma,1.7892986536026
2.0,geneos.neg_0.geneo_params.neg_factor,0.17385272681713104
2.0,geneos.neg_0.geneo_params.radius,3.847900390625
2.0,geneos.neg_0.geneo_params.sigma,0.4047095477581024
2.0,lambdas_dict.lambda_cone_0,0.32949578762054443
2.0,lambdas_dict.lambda_cy_0,0.21750038862228394
2.0,lambdas_dict.lambda_neg_0,0.4522168040275574
3.0,geneos.cy_0.geneo_params.radius,2.7822937965393066
3.0,geneos.cy_0.geneo_params.sigma,2.0168676376342773
3.0,geneos.cone_0.geneo_params.apex,4.0
3.0,geneos.cone_0.geneo_params.cone_inc,0.009999687783420086
3.0,geneos.cone_0.geneo_params.cone_radius,2.5734691619873047
3.0,geneos.cone_0.geneo_params.radius,0.21202583611011505
3.0,geneos.cone_0.geneo_params.sigma,1.7683645486831665
3.0,geneos.neg_0.geneo_params.neg_factor,0.1690010130405426
3.0,geneos.neg_0.geneo_params.radius,3.8452680110931396
3.0,geneos.neg_0.geneo_params.sigma,0.3950216770172119
3.0,lambdas_dict.lambda_cone_0,0.321260929107666
3.0,lambdas_dict.lambda_cy_0,0.2173561155796051
3.0,lambdas_dict.lambda_neg_0,0.4607292711734772
4.0,geneos.cy_0.geneo_params.radius,2.771651268005371
4.0,geneos.cy_0.geneo_params.sigma,2.032033920288086
4.0,geneos.cone_0.geneo_params.apex,4.0
4.0,geneos.cone_0.geneo_params.cone_inc,0.009998935274779797
4.0,geneos.cone_0.geneo_params.cone_radius,2.5607850551605225
4.0,geneos.cone_0.geneo_params.radius,0.21145877242088318
4.0,geneos.cone_0.geneo_params.sigma,1.7472559213638306
4.0,geneos.neg_0.geneo_params.neg_factor,0.16085930168628693
4.0,geneos.neg_0.geneo_params.radius,3.847323417663574
4.0,geneos.neg_0.geneo_params.sigma,0.38557174801826477
4.0,lambdas_dict.lambda_cone_0,0.3199998736381531
4.0,lambdas_dict.lambda_cy_0,0.21393905580043793
4.0,lambdas_dict.lambda_neg_0,0.46615147590637207
5.0,geneos.cy_0.geneo_params.radius,2.7634165287017822
