epoch,name,value
0.0,geneos.cy_0.geneo_params.radius,3.5
0.0,geneos.cy_0.geneo_params.sigma,1.2000000476837158
0.0,geneos.cone_0.geneo_params.apex,4.0
0.0,geneos.cone_0.geneo_params.cone_inc,0.07627862691879272
0.0,geneos.cone_0.geneo_params.cone_radius,1.0
0.0,geneos.cone_0.geneo_params.radius,4.0
0.0,geneos.cone_0.geneo_params.sigma,1.0
0.0,geneos.neg_0.geneo_params.neg_factor,0.20000000298023224
0.0,geneos.neg_0.geneo_params.radius,1.0
0.0,geneos.neg_0.geneo_params.sigma,0.6000000238418579
0.0,lambdas_dict.lambda_cone_0,0.44146838784217834
0.0,lambdas_dict.lambda_cy_0,0.05027174949645996
0.0,lambdas_dict.lambda_neg_0,0.5082598328590393
1.0,geneos.cy_0.geneo_params.radius,3.500001907348633
1.0,geneos.cy_0.geneo_params.sigma,1.199819564819336
1.0,geneos.cone_0.geneo_params.apex,4.0
1.0,geneos.cone_0.geneo_params.cone_inc,0.07627862691879272
1.0,geneos.cone_0.geneo_params.cone_radius,0.9997411370277405
1.0,geneos.cone_0.geneo_params.radius,4.000209808349609
1.0,geneos.cone_0.geneo_params.sigma,0.9987261891365051
1.0,geneos.neg_0.geneo_params.neg_factor,0.2002597451210022
1.0,geneos.neg_0.geneo_params.radius,1.0000983476638794
1.0,geneos.neg_0.geneo_params.sigma,0.6000866293907166
1.0,lambdas_dict.lambda_cone_0,0.443176805973053
1.0,lambdas_dict.lambda_cy_0,0.04388773441314697
1.0,lambdas_dict.lambda_neg_0,0.5129483938217163
2.0,geneos.cy_0.geneo_params.radius,3.500002145767212
2.0,geneos.cy_0.geneo_params.sigma,1.1996639966964722
2.0,geneos.cone_0.geneo_params.apex,4.0
2.0,geneos.cone_0.geneo_params.cone_inc,0.07627862691879272
2.0,geneos.cone_0.geneo_params.cone_radius,0.9994789958000183
2.0,geneos.cone_0.geneo_params.radius,4.000419616699219
2.0,geneos.cone_0.geneo_params.sigma,0.997431218624115
2.0,geneos.neg_0.geneo_params.neg_factor,0.20052079856395721
2.0,geneos.neg_0.geneo_params.radius,1.0001989603042603
2.0,geneos.neg_0.geneo_params.sigma,0.6001737713813782
2.0,lambdas_dict.lambda_cone_0,0.444884717464447
2.0,lambdas_dict.lambda_cy_0,0.037464141845703125
2.0,lambdas_dict.lambda_neg_0,0.5176675319671631
3.0,geneos.cy_0.geneo_params.radius,3.500002145767212
3.0,geneos.cy_0.geneo_params.sigma,1.1995320320129395
3.0,geneos.cone_0.geneo_params.apex,4.0
3.0,geneos.cone_0.geneo_params.cone_inc,0.07627862691879272
3.0,geneos.cone_0.geneo_params.cone_radius,0.9992151260375977
3.0,geneos.cone_0.geneo_params.radius,4.000629425048828
3.0,geneos.cone_0.geneo_params.sigma,0.9961154460906982
