epoch,name,value
0.0,geneos.cy_0.geneo_params.radius,0.031095195561647415
0.0,geneos.cy_0.geneo_params.sigma,0.20552082359790802
0.0,geneos.cone_0.geneo_params.apex,2.0
0.0,geneos.cone_0.geneo_params.cone_inc,0.2826372981071472
0.0,geneos.cone_0.geneo_params.cone_radius,2.1563823223114014
0.0,geneos.cone_0.geneo_params.radius,0.6484870314598083
0.0,geneos.cone_0.geneo_params.sigma,2.7263975143432617
0.0,geneos.neg_0.geneo_params.neg_factor,0.5700244903564453
0.0,geneos.neg_0.geneo_params.radius,1.097579002380371
0.0,geneos.neg_0.geneo_params.sigma,2.580328941345215
0.0,lambdas_dict.lambda_cone_0,0.44108203053474426
0.0,lambdas_dict.lambda_cy_0,0.40793320536613464
0.0,lambdas_dict.lambda_neg_0,0.144149512052536
1.0,geneos.cy_0.geneo_params.radius,0.2086656391620636
1.0,geneos.cy_0.geneo_params.sigma,0.026729898527264595
1.0,geneos.cone_0.geneo_params.apex,2.0
1.0,geneos.cone_0.geneo_params.cone_inc,0.23436366021633148
1.0,geneos.cone_0.geneo_params.cone_radius,2.1109862327575684
1.0,geneos.cone_0.geneo_params.radius,0.588860034942627
1.0,geneos.cone_0.geneo_params.sigma,2.7065377235412598
1.0,geneos.neg_0.geneo_params.neg_factor,0.6108893156051636
1.0,geneos.neg_0.geneo_params.radius,0.9921495318412781
1.0,geneos.neg_0.geneo_params.sigma,2.487049102783203
1.0,lambdas_dict.lambda_cone_0,0.397521048784256
1.0,lambdas_dict.lambda_cy_0,0.38640084862709045
1.0,lambdas_dict.lambda_neg_0,0.2143631875514984
2.0,geneos.cy_0.geneo_params.radius,0.21405650675296783
2.0,geneos.cy_0.geneo_params.sigma,0.0231520663946867
2.0,geneos.cone_0.geneo_params.apex,2.0
2.0,geneos.cone_0.geneo_params.cone_inc,0.2051137387752533
2.0,geneos.cone_0.geneo_params.cone_radius,2.085491180419922
2.0,geneos.cone_0.geneo_params.radius,0.5504322052001953
2.0,geneos.cone_0.geneo_params.sigma,2.710606336593628
2.0,geneos.neg_0.geneo_params.neg_factor,0.6116334199905396
2.0,geneos.neg_0.geneo_params.radius,0.9303638935089111
2.0,geneos.neg_0.geneo_params.sigma,2.432067632675171
2.0,lambdas_dict.lambda_cone_0,0.38868430256843567
2.0,lambdas_dict.lambda_cy_0,0.4069782495498657
2.0,lambdas_dict.lambda_neg_0,0.2059396207332611
3.0,geneos.cy_0.geneo_params.radius,0.2187652289867401
3.0,geneos.cy_0.geneo_params.sigma,0.020078549161553383
3.0,geneos.cone_0.geneo_params.apex,2.0
3.0,geneos.cone_0.geneo_params.cone_inc,0.17366482317447662
3.0,geneos.cone_0.geneo_params.cone_radius,2.059597969055176
3.0,geneos.cone_0.geneo_params.radius,0.5093387961387634
3.0,geneos.cone_0.geneo_params.sigma,2.707792282104492
3.0,geneos.neg_0.geneo_params.neg_factor,0.6120245456695557
3.0,geneos.neg_0.geneo_params.radius,0.8731604814529419
3.0,geneos.neg_0.geneo_params.sigma,2.3778414726257324
3.0,lambdas_dict.lambda_cone_0,0.37750548124313354
3.0,lambdas_dict.lambda_cy_0,0.4270399510860443
3.0,lambdas_dict.lambda_neg_0,0.19381949305534363
4.0,geneos.cy_0.geneo_params.radius,0.21717797219753265
4.0,geneos.cy_0.geneo_params.sigma,0.02350853569805622
4.0,geneos.cone_0.geneo_params.apex,2.0
4.0,geneos.cone_0.geneo_params.cone_inc,0.14454366266727448
4.0,geneos.cone_0.geneo_params.cone_radius,2.0373311042785645
4.0,geneos.cone_0.geneo_params.radius,0.47010958194732666
4.0,geneos.cone_0.geneo_params.sigma,2.7015717029571533
4.0,geneos.neg_0.geneo_params.neg_factor,0.6099632978439331
4.0,geneos.neg_0.geneo_params.radius,0.819719135761261
4.0,geneos.neg_0.geneo_params.sigma,2.325833797454834
4.0,lambdas_dict.lambda_cone_0,0.36790505051612854
4.0,lambdas_dict.lambda_cy_0,0.448984831571579
4.0,lambdas_dict.lambda_neg_0,0.18184813857078552
5.0,geneos.cy_0.geneo_params.radius,0.22077643871307373
5.0,geneos.cy_0.geneo_params.sigma,0.02149238996207714
5.0,geneos.cone_0.geneo_params.apex,2.0
5.0,geneos.cone_0.geneo_params.cone_inc,0.11475607007741928
5.0,geneos.cone_0.geneo_params.cone_radius,2.016728401184082
5.0,geneos.cone_0.geneo_params.radius,0.42467403411865234
5.0,geneos.cone_0.geneo_params.sigma,2.6882717609405518
5.0,geneos.neg_0.geneo_params.neg_factor,0.6090925931930542
5.0,geneos.neg_0.geneo_params.radius,0.7675974369049072
5.0,geneos.neg_0.geneo_params.sigma,2.2731008529663086
5.0,lambdas_dict.lambda_cone_0,0.35468295216560364
5.0,lambdas_dict.lambda_cy_0,0.46788105368614197
5.0,lambdas_dict.lambda_neg_0,0.17872533202171326
6.0,geneos.cy_0.geneo_params.radius,0.22362929582595825
6.0,geneos.cy_0.geneo_params.sigma,0.019865652546286583
6.0,geneos.cone_0.geneo_params.apex,2.0
6.0,geneos.cone_0.geneo_params.cone_inc,0.08704815059900284
6.0,geneos.cone_0.geneo_params.cone_radius,1.9996693134307861
6.0,geneos.cone_0.geneo_params.radius,0.3793988823890686
6.0,geneos.cone_0.geneo_params.sigma,2.671086311340332
6.0,geneos.neg_0.geneo_params.neg_factor,0.6045273542404175
6.0,geneos.neg_0.geneo_params.radius,0.717876672744751
6.0,geneos.neg_0.geneo_params.sigma,2.2221508026123047
6.0,lambdas_dict.lambda_cone_0,0.3433152139186859
6.0,lambdas_dict.lambda_cy_0,0.4891104996204376
6.0,lambdas_dict.lambda_neg_0,0.16647061705589294
7.0,geneos.cy_0.geneo_params.radius,0.22063644230365753
7.0,geneos.cy_0.geneo_params.sigma,0.024584049358963966
7.0,geneos.cone_0.geneo_params.apex,2.0
7.0,geneos.cone_0.geneo_params.cone_inc,0.06554757058620453
7.0,geneos.cone_0.geneo_params.cone_radius,1.9884949922561646
7.0,geneos.cone_0.geneo_params.radius,0.3356240391731262
7.0,geneos.cone_0.geneo_params.sigma,2.6507046222686768
7.0,geneos.neg_0.geneo_params.neg_factor,0.5949112176895142
7.0,geneos.neg_0.geneo_params.radius,0.6724115014076233
7.0,geneos.neg_0.geneo_params.sigma,2.17579984664917
7.0,lambdas_dict.lambda_cone_0,0.3368055522441864
7.0,lambdas_dict.lambda_cy_0,0.5136390328407288
7.0,lambdas_dict.lambda_neg_0,0.14826413989067078
8.0,geneos.cy_0.geneo_params.radius,0.22736935317516327
8.0,geneos.cy_0.geneo_params.sigma,0.019576657563447952
8.0,geneos.cone_0.geneo_params.apex,2.0
8.0,geneos.cone_0.geneo_params.cone_inc,0.041436851024627686
8.0,geneos.cone_0.geneo_params.cone_radius,1.9786745309829712
8.0,geneos.cone_0.geneo_params.radius,0.2873556911945343
8.0,geneos.cone_0.geneo_params.sigma,2.619272232055664
8.0,geneos.neg_0.geneo_params.neg_factor,0.5931971669197083
8.0,geneos.neg_0.geneo_params.radius,0.6221882104873657
8.0,geneos.neg_0.geneo_params.sigma,2.1218700408935547
8.0,lambdas_dict.lambda_cone_0,0.3204541504383087
8.0,lambdas_dict.lambda_cy_0,0.5284228920936584
8.0,lambdas_dict.lambda_neg_0,0.14691171050071716
9.0,geneos.cy_0.geneo_params.radius,0.22678786516189575
9.0,geneos.cy_0.geneo_params.sigma,0.022241128608584404
9.0,geneos.cone_0.geneo_params.apex,2.0
9.0,geneos.cone_0.geneo_params.cone_inc,0.02493726648390293
9.0,geneos.cone_0.geneo_params.cone_radius,1.9740781784057617
9.0,geneos.cone_0.geneo_params.radius,0.24642381072044373
9.0,geneos.cone_0.geneo_params.sigma,2.5933263301849365
9.0,geneos.neg_0.geneo_params.neg_factor,0.5852435231208801
9.0,geneos.neg_0.geneo_params.radius,0.5774829983711243
9.0,geneos.neg_0.geneo_params.sigma,2.074183464050293
9.0,lambdas_dict.lambda_cone_0,0.31145936250686646
9.0,lambdas_dict.lambda_cy_0,0.547246515750885
9.0,lambdas_dict.lambda_neg_0,0.14143547415733337
10.0,geneos.cy_0.geneo_params.radius,0.22934351861476898
10.0,geneos.cy_0.geneo_params.sigma,0.02133917808532715
10.0,geneos.cone_0.geneo_params.apex,2.0
10.0,geneos.cone_0.geneo_params.cone_inc,0.011922668665647507
10.0,geneos.cone_0.geneo_params.cone_radius,1.9719632863998413
10.0,geneos.cone_0.geneo_params.radius,0.204114630818367
10.0,geneos.cone_0.geneo_params.sigma,2.560612916946411
10.0,geneos.neg_0.geneo_params.neg_factor,0.5785505771636963
10.0,geneos.neg_0.geneo_params.radius,0.5324319005012512
10.0,geneos.neg_0.geneo_params.sigma,2.0244643688201904
10.0,lambdas_dict.lambda_cone_0,0.2994695007801056
10.0,lambdas_dict.lambda_cy_0,0.5641554594039917
10.0,lambdas_dict.lambda_neg_0,0.13527509570121765
11.0,geneos.cy_0.geneo_params.radius,0.22962646186351776
11.0,geneos.cy_0.geneo_params.sigma,0.02310655266046524
11.0,geneos.cone_0.geneo_params.apex,2.0
11.0,geneos.cone_0.geneo_params.cone_inc,0.004311396274715662
11.0,geneos.cone_0.geneo_params.cone_radius,1.9714020490646362
11.0,geneos.cone_0.geneo_params.radius,0.16352808475494385
11.0,geneos.cone_0.geneo_params.sigma,2.5269737243652344
11.0,geneos.neg_0.geneo_params.neg_factor,0.5690906643867493
11.0,geneos.neg_0.geneo_params.radius,0.48929086327552795
11.0,geneos.neg_0.geneo_params.sigma,1.9759160280227661
11.0,lambdas_dict.lambda_cone_0,0.2888379693031311
11.0,lambdas_dict.lambda_cy_0,0.5826762914657593
11.0,lambdas_dict.lambda_neg_0,0.13048633933067322
12.0,geneos.cy_0.geneo_params.radius,0.2313338667154312
12.0,geneos.cy_0.geneo_params.sigma,0.023295395076274872
12.0,geneos.cone_0.geneo_params.apex,2.0
12.0,geneos.cone_0.geneo_params.cone_inc,0.0011054979404434562
12.0,geneos.cone_0.geneo_params.cone_radius,1.9713218212127686
12.0,geneos.cone_0.geneo_params.radius,0.12677119672298431
12.0,geneos.cone_0.geneo_params.sigma,2.493896961212158
12.0,geneos.neg_0.geneo_params.neg_factor,0.5594997406005859
12.0,geneos.neg_0.geneo_params.radius,0.4486263394355774
12.0,geneos.neg_0.geneo_params.sigma,1.929650068283081
12.0,lambdas_dict.lambda_cone_0,0.2791481912136078
12.0,lambdas_dict.lambda_cy_0,0.5996056199073792
12.0,lambdas_dict.lambda_neg_0,0.11888465285301208
13.0,geneos.cy_0.geneo_params.radius,0.2301810085773468
13.0,geneos.cy_0.geneo_params.sigma,0.025998950004577637
13.0,geneos.cone_0.geneo_params.apex,2.0
13.0,geneos.cone_0.geneo_params.cone_inc,0.0001491500297561288
13.0,geneos.cone_0.geneo_params.cone_radius,1.9713166952133179
13.0,geneos.cone_0.geneo_params.radius,0.09381555020809174
13.0,geneos.cone_0.geneo_params.sigma,2.4616382122039795
13.0,geneos.neg_0.geneo_params.neg_factor,0.5486283302307129
13.0,geneos.neg_0.geneo_params.radius,0.4092617332935333
13.0,geneos.neg_0.geneo_params.sigma,1.8837941884994507
13.0,lambdas_dict.lambda_cone_0,0.2705531418323517
13.0,lambdas_dict.lambda_cy_0,0.6168281435966492
13.0,lambdas_dict.lambda_neg_0,0.108862966299057
14.0,geneos.cy_0.geneo_params.radius,0.23396556079387665
14.0,geneos.cy_0.geneo_params.sigma,0.023887835443019867
14.0,geneos.cone_0.geneo_params.apex,2.0
14.0,geneos.cone_0.geneo_params.cone_inc,5.272124781185994e-06
14.0,geneos.cone_0.geneo_params.cone_radius,1.9713166952133179
14.0,geneos.cone_0.geneo_params.radius,0.06242050230503082
14.0,geneos.cone_0.geneo_params.sigma,2.4224023818969727
14.0,geneos.neg_0.geneo_params.neg_factor,0.5416867136955261
14.0,geneos.neg_0.geneo_params.radius,0.36877715587615967
14.0,geneos.neg_0.geneo_params.sigma,1.8348702192306519
14.0,lambdas_dict.lambda_cone_0,0.2564395070075989
14.0,lambdas_dict.lambda_cy_0,0.6290492415428162
14.0,lambdas_dict.lambda_neg_0,0.11677727103233337
15.0,geneos.cy_0.geneo_params.radius,0.23520509898662567
15.0,geneos.cy_0.geneo_params.sigma,0.024162113666534424
15.0,geneos.cone_0.geneo_params.apex,2.0
15.0,geneos.cone_0.geneo_params.cone_inc,5.577729567107781e-08
15.0,geneos.cone_0.geneo_params.cone_radius,1.9713166952133179
