WKT,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,snippet
"MULTILINESTRING Z ((540670.824918544 4487360.86457988 0,540769.922364014 4487353.13414302 0,540939.629036075 4487342.35407022 0,541013.062685061 4487420.53020277 0,541013.05296249 4487421.52919001 0),(540554.093795218 4487527.36340637 0,540574.895605122 4487497.69394348 0,540608.305865959 4487450.03823723 0,540670.824918544 4487360.86457988 0),(541224.519700891 4488336.31756383 0,541161.343241144 4488480.27722763 0,541097.502039519 4488622.67747982 0),(541450.867070743 4488205.88962557 0,541450.876859009 4488204.88952724 0,541419.07207022 4488174.65288276 0,541351.204456642 4488124.61750692 0,541301.76646791 4488090.8048206 0),(541301.76646791 4488090.8048206 0,541256.800197363 4488191.34950594 0),(540670.824918544 4487360.86457988 0,540660.024368752 4487384.7827092 0),(540506.273293975 4487502.32759437 0,540492.804023175 4487539.52315301 0,540492.794364064 4487540.5232506 0),(540322.142237881 4487365.12841605 0,540422.027371112 4487439.72736428 0,540506.273293975 4487502.32759437 0),(541638.197047646 4488667.98639574 0,541716.125686242 4488643.66530214 0,541716.944341247 4488643.090433 0),(541137.686816553 4489655.27276413 0,541054.457205003 4489582.33584935 0),(546269.425428371 4485594.82983424 0,546269.866411547 4485593.93231294 0),(543726.763093225 4489073.13157739 0,543789.491016589 4488967.26176615 0),(544843.645382998 4489628.98280829 0,544770.042379198 4489696.79369603 0,544692.1421482 4489757.27538007 0,544653.704299101 4489807.60273378 0,544653.694926121 4489808.60283873 0),(541049.065006736 4489570.91152553 0,541050.19980216 4489572.55620177 0),(546024.395397577 4485773.29002812 0,545826.446596651 4485992.85460288 0,545668.818074702 4486167.01764484 0),(544142.704685011 4490011.72123143 0,544188.656214534 4490083.27777188 0,544192.070816231 4490187.27364197 0),(544360.46701265 4489315.43955349 0,544346.989264173 4489367.9960314 0),(544340.081921353 4489379.53618505 0,544340.092098333 4489378.53608574 0,544346.95492145 4489371.49472145 0,544345.770605662 4489373.45359006 0,544345.746236695 4489375.98659134 0,544347.099312659 4489375.97687281 0),(545138.423069741 4489390.76059571 0,545154.289102147 4489400.72389783 0),(544777.576557402 4489533.76382951 0,544736.244605919 4489486.40841576 0),(545138.423069741 4489390.76059571 0,545022.07550807 4489500.03648609 0),(545699.667584616 4486141.76283243 0,545668.818074702 4486167.01764484 0),(545871.440600415 4486215.52987537 0,546000.718143438 4486186.6954736 0,546116.203590139 4486160.12033482 0),(546173.909748847 4485618.99964906 0,546291.419852158 4485497.42687889 0,546411.566139796 4485374.31267747 0,546411.575741655 4485373.31257966 0),(544152.845582779 4487714.53232441 0,543877.324676323 4487965.71982193 0,543750.115583723 4488079.68698801 0),(543521.936939211 4489801.80102838 0,543533.498187142 4489786.51310477 0),(544441.342518583 4487451.8708758 0,544371.964468692 4487515.24068036 0,544152.845582779 4487714.53232441 0),(543856.999480361 4488776.29169372 0,543857.699793091 4488777.00513352 0,543867.147379141 4488835.4416965 0,543789.491016589 4488967.26176615 0),(543567.687729776 4488934.74986427 0,543431.90483015 4488811.38965425 0),(544469.987981629 4489448.81308812 0,544463.644920941 4489441.08814797 0),(545565.114697283 4486491.77282864 0,545565.124187492 4486490.77272897 0,545503.415540906 4486421.60206817 0,545472.671561246 4486394.62923933 0),(543349.027134301 4488752.30143944 0,543301.126028471 4488891.75670324 0,543241.142451026 4489067.9749025 0,543223.557044175 4489121.86485672 0),(545022.07550807 4489500.03648609 0,544988.354593575 4489425.63465686 0,544988.406624891 4489424.86903147 0),(545483.133184364 4489872.63447539 0,545354.606894019 4489758.07209659 0,545204.319119194 4489625.19071628 0),(544363.893754704 4489578.98042743 0,544359.617251881 4489444.83364832 0,544347.099312659 4489375.97687281 0),(543216.493009523 4487979.93172043 0,543149.547801867 4487969.23427678 0,543148.69208745 4487968.71648688 0),(546173.909748847 4485618.99964906 0,546263.622957057 4485598.73902318 0),(546269.866411547 4485593.93231294 0,546284.7919765 4485563.57825124 0,546282.346944305 4485562.65507899 0),(543726.763093225 4489073.13157739 0,543867.291670699 4489197.18682767 0),(546251.639060467 4485549.1431431 0,546266.52462925 4485596.78221075 0,546266.540782081 4485595.13166236 0,546269.068432001 4485593.10926134 0,546269.866411547 4485593.93231294 0),(545510.213794597 4486332.37085278 0,545287.707237354 4486565.13157311 0),(545036.360730951 4489541.55336122 0,544938.844999958 4489537.9826175 0),(544169.599895476 4487733.49566377 0,544248.603569804 4487804.0966461 0,544323.896718484 4487864.1043187 0),(543349.027134301 4488752.30143944 0,543426.433917323 4488807.02750039 0),(546024.395397577 4485773.29002812 0,546026.018508305 4485819.88560584 0,546026.008957387 4485820.8857044 0),(544363.893754704 4489578.98042743 0,544180.183891174 4489731.80055428 0),(545287.707237354 4486565.13157311 0,545317.307953551 4486577.40516631 0),(544469.987981629 4489448.81308812 0,544571.951266404 4489466.64182996 0),(541054.457205003 4489582.33584935 0,541051.712850834 4489574.54596467 0),(543349.027134301 4488752.30143944 0,543344.611690262 4488780.07260734 0,543344.601653943 4488781.07159599 0),(543473.77469053 4488331.79014527 0,543750.115583723 4488079.68698801 0),(544938.844999958 4489537.9826175 0,544777.576557402 4489533.76382951 0),(545510.213794597 4486332.37085278 0,545471.932112733 4486387.67136851 0),(544173.610659068 4489734.19931146 0,544171.721257627 4489734.85859758 0),(545995.426493465 4487065.5669802 0,545728.229387356 4486872.32489334 0,545523.661799687 4486725.11400464 0,545317.307953551 4486577.40516631 0),(544464.406198412 4487431.87297018 0,544441.342518583 4487451.8708758 0),(544648.987287033 4487262.35399976 0,544626.731471706 4487295.2349988 0,544626.722106 4487296.23509986 0),(544938.844999958 4489537.9826175 0,544843.645382998 4489628.98280829 0),(544347.099312659 4489375.97687281 0,544346.920578728 4489374.99341153 0),(546173.909748847 4485618.99964906 0,546024.395397577 4485773.29002812 0),(545204.319119194 4489625.19071628 0,545113.331900583 4489542.86204193 0),(544360.46701265 4489315.43955349 0,544243.926294204 4489258.44669291 0,544042.511847586 4489223.81578487 0,543867.291670699 4489197.18682767 0),(543726.763093225 4489073.13157739 0,543567.687729776 4488934.74986427 0),(544152.845582779 4487714.53232441 0,544164.700610622 4487728.49919366 0),(544843.645382998 4489628.98280829 0,544847.287330936 4489632.99535459 0),(544463.644920941 4489441.08814797 0,544360.46701265 4489315.43955349 0),(545668.818074702 4486167.01764484 0,545510.213794597 4486332.37085278 0),(545668.818074702 4486167.01764484 0,545686.965196515 4486171.22583591 0),(544363.893754704 4489578.98042743 0,544365.229713531 4489593.51789059 0),(544736.244605919 4489486.40841576 0,544578.860322223 4489467.75764309 0),(545736.984156969 4486183.40066179 0,545693.804616388 4486172.70852528 0),(545113.331900583 4489542.86204193 0,545036.360730951 4489541.55336122 0),(544836.976299585 4487058.44614271 0,544648.987287033 4487262.35399976 0),(540506.273293975 4487502.32759437 0,540554.093795218 4487527.36340637 0),(540554.093795218 4487527.36340637 0,540618.134717012 4487578.82579572 0),(541257.096675548 4487913.41431224 0,541301.76646791 4488090.8048206 0),(540618.134717012 4487578.82579572 0,540959.315279874 4487818.29519271 0,541106.268081379 4487869.68778141 0,541257.096675548 4487913.41431224 0),(543750.115583723 4488079.68698801 0,543742.469510033 4488074.04307401 0),(543735.85853123 4488070.8107152 0,543736.230757932 4488070.87616922 0),(542475.96154892 4487831.16036907 0,543149.304211383 4487964.34753708 0,543216.493009523 4487979.93172043 0),(541730.229758377 4487929.36161977 0,542067.570720268 4487876.41879054 0),(544142.704685011 4490011.72123143 0,544122.845188113 4489981.71104115 0),(543410.611674598 4489862.03219119 0,543445.300818828 4489880.08158885 0,543582.427445145 4489956.95572842 0,543675.489481222 4490008.15626601 0,543931.797947306 4490009.65358908 0,544142.704685011 4490011.72123143 0),(544648.987287033 4487262.35399976 0,544464.406198412 4487431.87297018 0),(544464.406198412 4487431.87297018 0,544430.788141459 4487397.53428057 0),(544430.788141459 4487397.53428057 0,544430.080089048 4487396.82740384 0),(544428.33081522 4487395.0420206 0,544426.574547572 4487395.99731449 0),(545675.866292757 4489433.24203622 0,545671.65893859 4489440.04313759 0),(545232.854541736 4489612.03854229 0,545204.319119194 4489625.19071628 0),(540611.016660514 4487586.28764189 0,540618.134717012 4487578.82579572 0),(541087.273667761 4488831.41223013 0,541107.134117009 4488960.69122452 0),(541107.134117009 4488960.69122452 0,541107.837701223 4488961.00813406 0),(541110.143982117 4488961.9710408 0,541110.430660634 4488962.6519696 0),(544832.058053836 4487436.71808468 0,544837.275223247 4487463.2008677 0,544864.338273299 4487635.69920831 0,544889.060387413 4487726.04188804 0,544909.446496811 4487829.51605023 0,544929.058791505 4487929.0571543 0,544933.183432392 4487952.33872321 0),(541202.511777686 4488332.84147269 0,541098.217240591 4488370.70847281 0,540988.285573811 4488410.62285516 0),(541254.265841227 4488200.96848522 0,541254.886435927 4488198.08024302 0),(541224.519700891 4488336.31756383 0,541202.511777686 4488332.84147269 0),(541087.273667761 4488831.41223013 0,540959.858602272 4488833.04065078 0,540790.010535997 4488827.69675286 0,540636.148724003 4488822.85669754 0,540565.211735434 4488820.62362749 0),(541087.273667761 4488831.41223013 0,541082.517886308 4488737.20738114 0,541097.502039519 4488622.67747982 0),(541257.096675548 4487913.41431224 0,541730.229758377 4487929.36161977 0),(541730.229758377 4487929.36161977 0,541730.771968521 4487952.34596377 0,541793.314504473 4488112.49835443 0,541881.309617554 4488337.82964192 0,541939.701562101 4488428.63316335 0),(542074.399915774 4487874.89544303 0,542174.611343067 4487859.61946548 0,542475.96154892 4487831.16036907 0),(542475.96154892 4487831.16036907 0,542449.367056 4487822.43840049 0,542332.251018073 4487641.04635353 0,542274.315605887 4487643.26671531 0),(545871.440600415 4486215.52987537 0,545736.984156969 4486183.40066179 0),(545736.984156969 4486183.40066179 0,545747.325819329 4486215.77541393 0),(541029.53484176 4489605.88275069 0,540859.349302819 4489643.11332229 0,540757.407394797 4489786.49792885 0,540734.23455761 4489811.35966929 0),(541054.457205003 4489582.33584935 0,541035.881537192 4489602.93606608 0),(544380.182992317 4487900.25793404 0,544378.964332254 4487900.54707268 0,544323.896718484 4487864.1043187 0),(545036.360730951 4489541.55336122 0,545022.07550807 4489500.03648609 0),(541254.265841227 4488200.96848522 0,541254.12179227 4488198.83972894 0),(541250.442118495 4488196.4305703 0,541251.958295559 4488197.5900687 0),(541224.519700891 4488336.31756383 0,541254.265841227 4488200.96848522 0),(544836.976299585 4487058.44614271 0,544835.78002245 4487058.0848524 0),(544833.282924215 4487057.98771407 0,544831.419504493 4487058.71137981 0),(544988.952763742 4486892.88131863 0,544868.983017792 4487023.75058109 0,544836.976299585 4487058.44614271 0),(544988.952763742 4486892.88131863 0,545036.962251098 4487007.84692758 0),(544988.952763742 4486892.88131863 0,545127.950685953 4486740.06330276 0),(545675.866292757 4489433.24203622 0,545711.051493564 4489405.58729263 0,545710.239204048 4489404.80860544 0),(545237.085398284 4489609.37785597 0,545311.762297116 4489546.55220232 0,545380.835199448 4489488.91046619 0,545536.041000832 4489427.44424104 0,545675.866292757 4489433.24203622 0),(541054.457205003 4489582.33584935 0,541033.362466473 4489560.64932531 0,541076.558645402 4489450.98663721 0,541051.220276972 4489322.76643036 0,541152.964365807 4489181.02090791 0,541150.753427288 4489027.82980923 0,541134.626237015 4488966.46733975 0,541133.399685398 4488966.70811912 0,541131.009573936 4488967.43645634 0,541130.054937598 4488969.19284068 0),(543216.493009523 4487979.93172043 0,543733.397592971 4488070.38002635 0),(541097.502039519 4488622.67747982 0,541250.765391267 4488653.78741708 0),(543410.611674598 4489862.03219119 0,543325.196698781 4489914.99472376 0),(543533.498187142 4489786.51310477 0,543600.683548155 4489689.93445322 0,543667.847716768 4489599.15186657 0,543707.699448933 4489516.35539532 0,543763.247517446 4489398.26488345 0,543819.023733095 4489288.47710657 0),(543533.498187142 4489786.51310477 0,543464.547407302 4489828.34750878 0,543410.611674598 4489862.03219119 0),(543822.285185509 4489282.28661929 0,543867.291670699 4489197.18682767 0),(545995.426493465 4487065.5669802 0,546122.514096761 4487089.51447098 0,546194.468794597 4487103.66959641 0),(543349.027134301 4488752.30143944 0,543396.163165621 4488589.33891017 0,543471.190882767 4488334.14838578 0,543471.928993345 4488333.47444341 0),(545287.707237354 4486565.13157311 0,545132.583273699 4486734.95730903 0),(544481.692410927 4487506.5270521 0,544461.764438175 4487583.07188355 0),(544481.692410927 4487506.5270521 0,544535.270655272 4487510.01679196 0),(544464.406198412 4487431.87297018 0,544481.692410927 4487506.5270521 0),(545129.423860807 4486738.48039094 0,545131.11429206 4486736.54690589 0),(544933.183432392 4487952.33872321 0,545028.545531267 4487909.52247377 0,545021.978985721 4487828.92291181 0,545021.210830867 4487828.22782527 0),(544933.183432392 4487952.33872321 0,544821.682432124 4488006.69483405 0,544679.280238764 4487927.31812468 0,544530.803228571 4487884.3876144 0,544445.815809505 4487870.22411319 0,544323.896718484 4487864.1043187 0),(546116.203590139 4486160.12033482 0,546137.015578758 4486155.38017599 0),(546116.203590139 4486160.12033482 0,546168.743293807 4486073.14922032 0,546226.983640746 4486117.79837659 0),(541638.197047646 4488667.98639574 0,541634.548309147 4488717.16339201 0,541638.71470558 4488774.62166752 0,541733.867144602 4488852.78226157 0,541747.726510752 4488865.83625949 0),(541250.765391267 4488653.78741708 0,541388.496550507 4488659.47640312 0,541491.791137422 4488662.42438905 0,541638.197047646 4488667.98639574 0),(546201.79421672 4487105.16021416 0,546200.081433594 4487106.97787672 0)),0101S500162281,<table><tr><td>Código Circuito</td><td><b>0101S500162281</b></td></tr><tr><td>DSAx</td><td><b>DSAN</b></td></tr><tr><td>UO</td><td><b>AA Porto</b></td></tr><tr><td>Pólo Manutenção</td><td><b>D-DSAN-AAP-AMA-UAG</b></td></tr><tr><td>Subestação.Códig,,,,,""-1"",""0"",""-1"",,,"
